order_id,product_id,quantity,discount,unit_price,sales_amount,cost_amount,profit
512457,20054,2,0.05,1075.38,2043.22,1466.96,576.26
512458,20235,2,0.1,882.1,1587.78,1547.3,40.48
512458,20401,1,0.1,5853.52,5268.17,4074.38,1193.79
512459,20313,3,0.05,2734.75,7794.04,6775.8,1018.24
512459,20320,1,0.15,8726.85,7417.82,6060.9,1356.92
512459,20469,1,0.2,6155.87,4924.7,4212.94,711.76
512460,20150,1,0.05,4858.67,4615.74,4216.33,399.41
512460,20478,1,0.1,7614.6,6853.14,6014.48,838.66
512460,20240,3,0.0,9558.58,28675.74,19264.41,9411.33
512461,20042,1,0.0,6269.92,6269.92,4490.0,1779.92
512462,20436,1,0.0,10196.59,10196.59,6816.89,3379.7
512462,20065,1,0.1,2115.35,1903.82,1803.08,100.74
512463,20426,1,0.2,5584.3,4467.44,4919.77,-452.33
512463,20360,1,0.05,8022.93,7621.78,6452.59,1169.19
512463,20255,2,0.05,3874.96,7362.42,5958.52,1403.9
512464,20291,1,0.15,2546.37,2164.41,1726.07,438.34
512465,20050,1,0.1,3512.84,3161.56,2693.14,468.42
512465,20247,1,0.15,7888.65,6705.35,6367.37,337.98
512466,20500,1,0.1,6581.88,5923.69,5334.86,588.83
512466,20092,1,0.1,709.09,638.18,571.02,67.16
512467,20241,1,0.15,8748.91,7436.57,7789.25,-352.68
512468,20479,1,0.0,4029.0,4029.0,2475.58,1553.42
512468,20312,3,0.05,6991.48,19925.72,13378.53,6547.19
512469,20476,3,0.2,9643.22,23143.73,23150.82,-7.09
512469,20054,1,0.05,1075.38,1021.61,733.48,288.13
512470,20434,2,0.1,4167.68,7501.82,7132.6,369.22
512471,20126,2,0.0,4304.98,8609.96,6954.82,1655.14
512471,20406,3,0.0,5768.17,17304.51,15208.56,2095.95
512472,20460,2,0.15,9844.32,16735.34,11935.82,4799.52
512472,20457,1,0.0,757.05,757.05,602.34,154.71
512473,20284,2,0.1,5181.5,9326.7,8114.82,1211.88
512473,20342,1,0.15,2858.86,2430.03,2491.37,-61.34
512474,20419,1,0.05,4067.66,3864.28,3079.22,785.06
512474,20183,1,0.0,10030.58,10030.58,6866.69,3163.89
512474,20120,4,0.2,4372.55,13992.16,15201.2,-1209.04
512475,20309,2,0.05,8192.11,15565.01,11442.02,4122.99
512475,20092,3,0.1,709.09,1914.54,1713.06,201.48
512475,20298,3,0.1,3898.74,10526.6,10271.28,255.32
512476,20350,1,0.0,3692.9,3692.9,3245.94,446.96
512476,20367,1,0.15,7133.68,6063.63,5869.63,194.0
512477,20125,2,0.15,5644.46,9595.58,7271.06,2324.52
512478,20335,1,0.0,12080.97,12080.97,7557.32,4523.65
512478,20049,1,0.1,4231.62,3808.46,3656.16,152.3
512478,20269,1,0.05,10001.05,9501.0,6656.01,2844.99
512479,20215,1,0.0,2653.81,2653.81,1803.54,850.27
512479,20225,2,0.1,4316.29,7769.32,5500.64,2268.68
512480,20276,2,0.0,10196.85,20393.7,15180.26,5213.44
512480,20109,1,0.05,1184.17,1124.96,998.34,126.62
512481,20167,3,0.0,8492.49,25477.47,19077.24,6400.23
512481,20180,3,0.0,2864.29,8592.87,6882.99,1709.88
512481,20334,2,0.05,7018.46,13335.07,8696.8,4638.27
512481,20368,1,0.05,2197.29,2087.43,1633.46,453.97
512482,20116,2,0.1,4238.73,7629.71,6333.2,1296.51
512482,20336,1,0.0,945.73,945.73,768.69,177.04
512483,20104,1,0.0,4165.21,4165.21,2585.27,1579.94
512483,20004,1,0.05,4428.21,4206.8,2828.26,1378.54
512483,20039,1,0.1,3079.16,2771.24,2192.76,578.48
512484,20389,1,0.15,4138.81,3517.99,3184.42,333.57
512485,20023,1,0.15,2637.59,2241.95,1826.06,415.89
512486,20333,1,0.05,9059.5,8606.52,6777.89,1828.63
512486,20122,1,0.15,8752.48,7439.61,5677.05,1762.56
512487,20247,2,0.0,7888.65,15777.3,12734.74,3042.56
512487,20124,1,0.1,5507.28,4956.55,4155.91,800.64
512488,20107,1,0.15,2881.05,2448.89,2484.57,-35.68
512488,20458,2,0.1,9227.71,16609.88,14908.72,1701.16
512489,20323,1,0.1,5372.34,4835.11,3849.06,986.05
512489,20305,1,0.1,4580.93,4122.84,2790.23,1332.61
512490,20474,1,0.15,4731.7,4021.94,3184.36,837.58
512490,20446,1,0.05,3317.98,3152.08,2822.86,329.22
512491,20186,1,0.05,6187.94,5878.54,4103.43,1775.11
512491,20057,1,0.2,4311.89,3449.51,2738.56,710.95
512492,20272,1,0.1,3734.49,3361.04,3073.38,287.66
512492,20123,1,0.1,2173.81,1956.43,1672.08,284.35
512492,20009,1,0.1,10675.13,9607.62,7671.48,1936.14
512493,20070,1,0.05,754.25,716.54,663.89,52.65
512493,20198,2,0.0,5941.85,11883.7,8739.06,3144.64
512493,20074,1,0.1,7462.73,6716.46,6596.66,119.8
512494,20238,1,0.1,6074.88,5467.39,4541.41,925.98
512495,20156,1,0.05,3397.84,3227.95,2480.41,747.54
512495,20312,1,0.0,6991.48,6991.48,4459.51,2531.97
512495,20040,1,0.0,10398.12,10398.12,7369.34,3028.78
512496,20181,2,0.1,860.78,1549.4,1100.34,449.06
512496,20129,1,0.0,9551.86,9551.86,6531.27,3020.59
512497,20219,3,0.15,3645.49,9296.0,6860.28,2435.72
512498,20012,2,0.15,7751.36,13177.31,12882.64,294.67
512498,20326,1,0.15,1446.83,1229.81,1259.65,-29.84
512498,20130,1,0.1,10415.75,9374.18,7244.14,2130.04
512499,20392,1,0.05,1820.85,1729.81,1293.46,436.35
512500,20488,1,0.2,4346.86,3477.49,2930.23,547.26
512501,20100,3,0.05,6015.92,17145.37,14225.28,2920.09
512501,20009,2,0.2,10675.13,17080.21,15342.96,1737.25
512501,20211,1,0.1,3593.91,3234.52,2596.13,638.39
512502,20112,3,0.15,7490.05,19099.63,17664.24,1435.39
512502,20337,3,0.15,5264.2,13423.71,12561.21,862.5
512503,20415,2,0.05,2491.71,4734.25,3976.7,757.55
512504,20076,1,0.1,8615.03,7753.53,5408.83,2344.7
512504,20043,1,0.05,2410.71,2290.17,2128.65,161.52
512504,20312,1,0.1,6991.48,6292.33,4459.51,1832.82
512505,20285,2,0.2,4479.66,7167.46,6048.6,1118.86
512505,20303,2,0.05,6557.64,12459.52,11089.28,1370.24
512505,20023,1,0.0,2637.59,2637.59,1826.06,811.53
512506,20401,1,0.1,5853.52,5268.17,4074.38,1193.79
512507,20363,1,0.15,2285.72,1942.86,1966.91,-24.05
512507,20031,2,0.0,5277.78,10555.56,8153.52,2402.04
512508,20482,1,0.15,1003.06,852.6,672.36,180.24
512508,20183,1,0.2,10030.58,8024.46,6866.69,1157.77
512508,20222,1,0.0,7376.87,7376.87,6407.88,968.99
512509,20039,1,0.15,3079.16,2617.29,2192.76,424.53
512509,20360,1,0.1,8022.93,7220.64,6452.59,768.05
512509,20162,2,0.2,5243.9,8390.24,8032.44,357.8
512510,20371,2,0.05,7071.79,13436.4,8629.42,4806.98
512510,20041,1,0.0,7649.64,7649.64,6111.25,1538.39
512511,20344,2,0.1,5622.86,10121.15,7924.86,2196.29
512511,20231,3,0.1,5793.34,15642.02,14985.57,656.45
512512,20281,1,0.2,8239.83,6591.86,6606.57,-14.71
512512,20080,3,0.1,4061.63,10966.4,7878.72,3087.68
512513,20076,1,0.05,8615.03,8184.28,5408.83,2775.45
512513,20297,4,0.1,4912.42,17684.71,16591.2,1093.51
512514,20185,1,0.15,12315.33,10468.03,7723.55,2744.48
512514,20070,1,0.05,754.25,716.54,663.89,52.65
512514,20475,1,0.05,1945.32,1848.05,1656.59,191.46
512515,20306,1,0.1,2912.81,2621.53,2285.14,336.39
512515,20397,4,0.1,7291.61,26249.8,20730.92,5518.88
512516,20417,1,0.05,7957.79,7559.9,5127.61,2432.29
512516,20231,3,0.05,5793.34,16511.02,14985.57,1525.45
512517,20022,1,0.1,8107.58,7296.82,5092.56,2204.26
512517,20262,1,0.2,4470.72,3576.58,2884.84,691.74
512518,20125,3,0.0,5644.46,16933.38,10906.59,6026.79
512518,20318,1,0.1,5913.3,5321.97,4401.49,920.48
512519,20057,2,0.05,4311.89,8192.59,5477.12,2715.47
512519,20235,1,0.15,882.1,749.78,773.65,-23.87
512520,20333,2,0.1,9059.5,16307.1,13555.78,2751.32
512520,20118,1,0.05,1507.59,1432.21,1300.51,131.7
512521,20315,1,0.05,7246.43,6884.11,5621.01,1263.1
512521,20312,2,0.2,6991.48,11186.37,8919.02,2267.35
512521,20418,2,0.15,1227.02,2085.93,1804.84,281.09
512521,20208,1,0.1,9278.88,8350.99,7171.76,1179.23
512522,20465,1,0.1,3115.99,2804.39,2368.84,435.55
512522,20352,1,0.2,8874.81,7099.85,6832.33,267.52
512522,20120,1,0.05,4372.55,4153.92,3800.3,353.62
512523,20439,1,0.15,8637.69,7342.04,5923.55,1418.49
512524,20053,1,0.05,8557.23,8129.37,6273.24,1856.13
512524,20314,1,0.2,5482.66,4386.13,4031.86,354.27
512524,20071,2,0.0,7263.71,14527.42,9761.32,4766.1
512524,20480,1,0.05,2769.33,2630.86,2074.66,556.2
512525,20358,1,0.15,2097.46,1782.84,1346.04,436.8
512526,20140,1,0.15,1684.71,1432.0,1433.64,-1.64
512526,20286,1,0.15,7988.04,6789.83,5350.14,1439.69
512527,20087,1,0.1,9742.11,8767.9,7085.36,1682.54
512527,20346,1,0.0,8969.36,8969.36,6165.36,2804.0
512528,20439,1,0.05,8637.69,8205.81,5923.55,2282.26
512529,20379,4,0.15,3333.15,11332.71,9894.16,1438.55
512529,20120,1,0.15,4372.55,3716.67,3800.3,-83.63
512529,20266,1,0.0,6087.82,6087.82,5147.88,939.94
512529,20349,1,0.0,5148.94,5148.94,4349.44,799.5
512530,20183,1,0.15,10030.58,8525.99,6866.69,1659.3
512530,20262,2,0.1,4470.72,8047.3,5769.68,2277.62
512531,20488,2,0.1,4346.86,7824.35,5860.46,1963.89
512531,20144,1,0.15,8405.17,7144.39,6311.77,832.62
512531,20234,1,0.0,10384.91,10384.91,7195.07,3189.84
512532,20499,2,0.05,371.61,706.06,530.46,175.6
512532,20111,3,0.0,4664.78,13994.34,11359.23,2635.11
512533,20204,1,0.1,1176.47,1058.82,866.98,191.84
512533,20424,1,0.15,3632.86,3087.93,3099.69,-11.76
512534,20299,3,0.1,10078.12,27210.92,23879.76,3331.16
512534,20353,1,0.0,5017.88,5017.88,3721.54,1296.34
512535,20388,1,0.0,8900.65,8900.65,7218.45,1682.2
512535,20198,2,0.15,5941.85,10101.14,8739.06,1362.08
512536,20063,1,0.15,7090.72,6027.11,4887.48,1139.63
512536,20272,2,0.2,3734.49,5975.18,6146.76,-171.58
512537,20268,1,0.15,564.79,480.07,424.07,56.0
512537,20371,1,0.1,7071.79,6364.61,4314.71,2049.9
512538,20214,1,0.05,2248.24,2135.83,1692.87,442.96
512538,20147,1,0.0,6562.97,6562.97,5416.28,1146.69
512539,20053,1,0.1,8557.23,7701.51,6273.24,1428.27
512539,20097,1,0.0,8251.25,8251.25,5858.36,2392.89
512540,20334,1,0.05,7018.46,6667.54,4348.4,2319.14
512540,20136,2,0.1,8213.61,14784.5,10380.24,4404.26
512540,20115,1,0.1,5487.22,4938.5,3876.78,1061.72
512541,20246,2,0.2,2248.28,3597.25,3064.54,532.71
512541,20239,1,0.05,1408.28,1337.87,906.67,431.2
512541,20187,3,0.1,2776.3,7496.01,6947.43,548.58
512542,20473,3,0.2,5839.57,14014.97,10716.87,3298.1
512542,20126,1,0.05,4304.98,4089.73,3477.41,612.32
512542,20005,3,0.1,5887.4,15895.98,14757.27,1138.71
512543,20122,2,0.15,8752.48,14879.22,11354.1,3525.12
512544,20302,1,0.0,10455.44,10455.44,7104.02,3351.42
512544,20281,2,0.15,8239.83,14007.71,13213.14,794.57
512545,20247,1,0.05,7888.65,7494.22,6367.37,1126.85
512545,20052,1,0.1,6501.81,5851.63,4972.49,879.14
512545,20236,1,0.15,4416.4,3753.94,2888.94,865.0
512546,20499,1,0.05,371.61,353.03,265.23,87.8
512547,20490,1,0.05,6695.83,6361.04,5637.67,723.37
512548,20158,1,0.15,7141.29,6070.1,5665.34,404.76
512548,20224,1,0.05,7249.14,6886.68,5105.0,1781.68
512549,20443,1,0.0,8117.64,8117.64,6013.15,2104.49
512549,20133,1,0.0,1098.29,1098.29,815.39,282.9
512550,20245,1,0.0,12246.8,12246.8,7497.08,4749.72
512550,20131,3,0.15,573.37,1462.09,1148.01,314.08
512550,20011,2,0.0,4470.01,8940.02,6424.82,2515.2
512551,20487,1,0.1,1360.59,1224.53,861.23,363.3
512551,20016,1,0.1,3813.98,3432.58,3265.35,167.23
512552,20099,1,0.0,8282.01,8282.01,7375.95,906.06
512552,20356,2,0.0,1495.18,2990.36,2252.08,738.28
512553,20393,2,0.1,3675.98,6616.76,5363.72,1253.04
512554,20475,2,0.15,1945.32,3307.04,3313.18,-6.14
512555,20416,2,0.05,1324.44,2516.44,1831.16,685.28
512555,20427,1,0.05,9290.38,8825.86,5862.23,2963.63
512556,20384,1,0.0,3742.85,3742.85,2389.76,1353.09
512556,20329,2,0.05,9591.76,18224.34,12209.24,6015.1
512556,20370,1,0.1,4505.61,4055.05,2878.39,1176.66
512557,20243,1,0.05,8197.47,7787.6,7176.78,610.82
512558,20453,2,0.1,9207.44,16573.39,13413.42,3159.97
512559,20045,1,0.1,10256.62,9230.96,7205.26,2025.7
512559,20202,1,0.0,4144.65,4144.65,2784.35,1360.3
512560,20379,1,0.2,3333.15,2666.52,2473.54,192.98
512560,20467,3,0.1,7320.97,19766.62,14474.49,5292.13
512561,20167,1,0.1,8492.49,7643.24,6359.08,1284.16
512561,20162,3,0.0,5243.9,15731.7,12048.66,3683.04
512562,20497,2,0.0,5277.28,10554.56,6751.32,3803.24
512563,20317,1,0.2,8124.11,6499.29,5154.12,1345.17
512563,20122,1,0.15,8752.48,7439.61,5677.05,1762.56
512564,20093,1,0.05,1473.38,1399.71,1139.4,260.31
512565,20177,1,0.1,4107.1,3696.39,2724.17,972.22
512566,20191,1,0.0,7866.87,7866.87,4891.39,2975.48
512566,20024,1,0.1,7772.93,6995.64,4906.05,2089.59
512567,20486,1,0.15,9594.72,8155.51,6681.02,1474.49
512567,20102,1,0.0,9075.72,9075.72,6061.83,3013.89
512567,20237,2,0.1,5828.22,10490.8,9885.0,605.8
512568,20294,4,0.1,6391.52,23009.47,16224.2,6785.27
512568,20184,1,0.05,6259.08,5946.13,4062.06,1884.07
512568,20469,3,0.1,6155.87,16620.85,12638.82,3982.03
512569,20120,1,0.15,4372.55,3716.67,3800.3,-83.63
512569,20144,4,0.0,8405.17,33620.68,25247.08,8373.6
512570,20474,1,0.1,4731.7,4258.53,3184.36,1074.17
512570,20471,1,0.05,8744.19,8306.98,6322.06,1984.92
512571,20140,3,0.0,1684.71,5054.13,4300.92,753.21
512571,20077,1,0.15,7813.44,6641.42,5198.79,1442.63
512572,20337,3,0.15,5264.2,13423.71,12561.21,862.5
512573,20197,4,0.0,4695.35,18781.4,12899.64,5881.76
512574,20088,1,0.2,5439.16,4351.33,3678.12,673.21
512575,20422,1,0.05,10933.11,10386.45,7934.53,2451.92
512576,20004,1,0.1,4428.21,3985.39,2828.26,1157.13
512576,20269,1,0.1,10001.05,9000.94,6656.01,2344.93
512577,20248,1,0.05,810.2,769.69,619.29,150.4
512577,20091,1,0.15,3122.09,2653.78,2345.16,308.62
512577,20113,1,0.1,9797.2,8817.48,6694.93,2122.55
512578,20140,4,0.05,1684.71,6401.9,5734.56,667.34
512578,20050,1,0.05,3512.84,3337.2,2693.14,644.06
512579,20184,1,0.0,6259.08,6259.08,4062.06,2197.02
512579,20025,1,0.05,4418.21,4197.3,3157.37,1039.93
512580,20313,1,0.15,2734.75,2324.54,2258.6,65.94
512580,20066,1,0.05,3659.7,3476.71,2705.19,771.52
512581,20343,2,0.05,3022.48,5742.71,4213.66,1529.05
512581,20460,1,0.05,9844.32,9352.1,5967.91,3384.19
512582,20253,3,0.1,10018.14,27048.98,19679.34,7369.64
512582,20454,1,0.1,7952.7,7157.43,7086.29,71.14
512582,20316,1,0.15,309.05,262.69,243.31,19.38
512583,20391,1,0.05,664.5,631.28,455.74,175.54
512583,20111,1,0.0,4664.78,4664.78,3786.41,878.37
512583,20307,1,0.0,10723.46,10723.46,6832.49,3890.97
512584,20350,4,0.05,3692.9,14033.02,12983.76,1049.26
512584,20187,1,0.0,2776.3,2776.3,2315.81,460.49
512584,20423,3,0.05,2518.91,7178.89,5654.13,1524.76
512585,20169,1,0.0,2931.21,2931.21,1959.7,971.51
512585,20162,1,0.0,5243.9,5243.9,4016.22,1227.68
512586,20058,2,0.2,6308.73,10093.97,8188.94,1905.03
512587,20439,2,0.2,8637.69,13820.3,11847.1,1973.2
512587,20472,2,0.05,9652.69,18340.11,12795.06,5545.05
512588,20176,1,0.1,2767.64,2490.88,2406.45,84.43
512589,20461,2,0.1,3980.03,7164.05,6236.3,927.75
512590,20344,1,0.15,5622.86,4779.43,3962.43,817.0
512591,20115,1,0.05,5487.22,5212.86,3876.78,1336.08
512592,20473,2,0.0,5839.57,11679.14,7144.58,4534.56
512592,20364,1,0.05,5121.97,4865.87,3962.23,903.64
512593,20069,1,0.05,3372.71,3204.07,2230.68,973.39
512593,20485,1,0.2,3990.36,3192.29,3438.13,-245.84
512593,20449,2,0.0,3317.07,6634.14,5687.22,946.92
512594,20147,1,0.2,6562.97,5250.38,5416.28,-165.9
512594,20415,2,0.0,2491.71,4983.42,3976.7,1006.72
512594,20008,1,0.05,1993.65,1893.97,1605.64,288.33
512594,20429,1,0.15,3227.73,2743.57,2079.78,663.79
512595,20334,1,0.0,7018.46,7018.46,4348.4,2670.06
512595,20310,2,0.05,1681.8,3195.42,2619.66,575.76
512596,20228,2,0.15,4041.46,6870.48,5136.16,1734.32
512596,20194,2,0.15,682.63,1160.47,980.8,179.67
512597,20307,2,0.15,10723.46,18229.88,13664.98,4564.9
512597,20495,1,0.1,5359.41,4823.47,4006.42,817.05
512597,20286,1,0.0,7988.04,7988.04,5350.14,2637.9
512597,20378,1,0.05,6803.24,6463.08,5362.57,1100.51
512598,20110,1,0.0,1549.55,1549.55,1141.27,408.28
512598,20005,3,0.05,5887.4,16779.09,14757.27,2021.82
512599,20132,2,0.05,1439.48,2735.01,2503.28,231.73
512599,20380,1,0.0,3165.21,3165.21,2607.49,557.72
512599,20420,2,0.0,5685.22,11370.44,6950.16,4420.28
512600,20113,1,0.1,9797.2,8817.48,6694.93,2122.55
512600,20071,1,0.15,7263.71,6174.15,4880.66,1293.49
512600,20121,1,0.05,9199.74,8739.75,6354.01,2385.74
512601,20365,1,0.15,10620.45,9027.38,7822.81,1204.57
512602,20313,1,0.1,2734.75,2461.28,2258.6,202.68
512602,20214,1,0.1,2248.24,2023.42,1692.87,330.55
512602,20208,1,0.15,9278.88,7887.05,7171.76,715.29
512603,20027,2,0.0,6448.68,12897.36,9444.86,3452.5
512603,20400,1,0.15,9411.42,7999.71,6261.8,1737.91
512603,20377,1,0.15,4596.53,3907.05,3740.17,166.88
512604,20403,1,0.0,7319.2,7319.2,5130.79,2188.41
512605,20357,1,0.15,2680.36,2278.31,2069.42,208.89
512605,20277,1,0.1,353.32,317.99,278.49,39.5
512605,20190,1,0.1,6292.37,5663.13,4360.59,1302.54
512606,20167,1,0.0,8492.49,8492.49,6359.08,2133.41
512606,20150,3,0.05,4858.67,13847.21,12648.99,1198.22
512607,20306,1,0.15,2912.81,2475.89,2285.14,190.75
512607,20200,3,0.05,2059.29,5868.98,3970.86,1898.12
512607,20213,2,0.2,831.04,1329.66,1086.98,242.68
512608,20297,4,0.0,4912.42,19649.68,16591.2,3058.48
512609,20422,3,0.2,10933.11,26239.46,23803.59,2435.87
512609,20373,1,0.0,6092.1,6092.1,4933.51,1158.59
512609,20191,1,0.0,7866.87,7866.87,4891.39,2975.48
512610,20023,1,0.1,2637.59,2373.83,1826.06,547.77
512610,20227,3,0.0,3534.29,10602.87,6515.76,4087.11
512611,20362,3,0.0,11921.77,35765.31,22966.05,12799.26
512611,20414,1,0.15,9155.71,7782.35,7290.01,492.34
512611,20342,1,0.15,2858.86,2430.03,2491.37,-61.34
512612,20198,1,0.15,5941.85,5050.57,4369.53,681.04
512613,20078,1,0.05,8513.86,8088.17,7236.33,851.84
512613,20159,1,0.05,2434.3,2312.58,1511.43,801.15
512613,20185,3,0.15,12315.33,31404.09,23170.65,8233.44
512614,20198,1,0.05,5941.85,5644.76,4369.53,1275.23
512614,20479,2,0.1,4029.0,7252.2,4951.16,2301.04
512615,20372,1,0.0,5717.14,5717.14,4931.92,785.22
512615,20275,1,0.15,441.77,375.5,322.15,53.35
512615,20410,1,0.05,6743.86,6406.67,4377.51,2029.16
512616,20443,2,0.15,8117.64,13799.99,12026.3,1773.69
512616,20456,3,0.15,3741.34,9540.42,8598.93,941.49
512617,20487,1,0.05,1360.59,1292.56,861.23,431.33
512617,20120,1,0.0,4372.55,4372.55,3800.3,572.25
512617,20013,1,0.15,6206.84,5275.81,4272.5,1003.31
512618,20322,1,0.0,2885.25,2885.25,2323.36,561.89
512618,20074,1,0.1,7462.73,6716.46,6596.66,119.8
512619,20330,2,0.1,4561.76,8211.17,7329.4,881.77
512619,20432,1,0.05,2227.95,2116.55,1493.81,622.74
512619,20263,1,0.1,2029.25,1826.32,1754.54,71.78
512620,20055,3,0.1,3880.15,10476.41,7952.73,2523.68
512620,20180,3,0.1,2864.29,7733.58,6882.99,850.59
512621,20044,2,0.2,1376.48,2202.37,2041.0,161.37
512621,20275,1,0.2,441.77,353.42,322.15,31.27
512622,20442,2,0.1,6048.03,10886.45,7460.24,3426.21
512622,20482,1,0.05,1003.06,952.91,672.36,280.55
512622,20386,1,0.0,9049.04,9049.04,5984.41,3064.63
512623,20201,2,0.1,4165.69,7498.24,6853.42,644.82
512623,20132,1,0.1,1439.48,1295.53,1251.64,43.89
512624,20257,1,0.05,9366.69,8898.36,6638.36,2260.0
512624,20493,3,0.1,829.25,2238.98,1876.44,362.54
512624,20254,1,0.0,7717.61,7717.61,4885.44,2832.17
512625,20478,2,0.1,7614.6,13706.28,12028.96,1677.32
512625,20492,2,0.15,9870.88,16780.5,12192.84,4587.66
512626,20135,1,0.05,5509.11,5233.65,3618.86,1614.79
512627,20294,3,0.05,6391.52,18215.83,12168.15,6047.68
512627,20350,1,0.15,3692.9,3138.96,3245.94,-106.98
512627,20073,1,0.0,1245.32,1245.32,941.4,303.92
512627,20428,3,0.15,5673.89,14468.42,11802.9,2665.52
512628,20362,1,0.15,11921.77,10133.5,7655.35,2478.15
512629,20024,2,0.0,7772.93,15545.86,9812.1,5733.76
512629,20079,1,0.15,1200.03,1020.03,1044.47,-24.44
512630,20267,1,0.0,9692.68,9692.68,7064.01,2628.67
512630,20372,2,0.0,5717.14,11434.28,9863.84,1570.44
512631,20214,1,0.2,2248.24,1798.59,1692.87,105.72
512631,20197,1,0.15,4695.35,3991.05,3224.91,766.14
512631,20362,1,0.1,11921.77,10729.59,7655.35,3074.24
512632,20198,2,0.15,5941.85,10101.14,8739.06,1362.08
512632,20233,1,0.1,1389.4,1250.46,1095.32,155.14
512633,20314,1,0.15,5482.66,4660.26,4031.86,628.4
512634,20367,1,0.0,7133.68,7133.68,5869.63,1264.05
512634,20287,4,0.05,4013.18,15250.08,11319.64,3930.44
512635,20415,1,0.05,2491.71,2367.12,1988.35,378.77
512635,20189,1,0.05,8110.86,7705.32,5602.02,2103.3
512635,20405,1,0.0,2708.44,2708.44,1641.69,1066.75
512636,20337,1,0.15,5264.2,4474.57,4187.07,287.5
512636,20232,1,0.1,10746.61,9671.95,6840.04,2831.91
512636,20347,2,0.1,5251.08,9451.94,6474.4,2977.54
512637,20472,1,0.05,9652.69,9170.06,6397.53,2772.53
512637,20204,1,0.1,1176.47,1058.82,866.98,191.84
512638,20340,1,0.15,531.7,451.95,332.07,119.88
512638,20236,1,0.15,4416.4,3753.94,2888.94,865.0
512639,20434,2,0.0,4167.68,8335.36,7132.6,1202.76
512639,20024,1,0.05,7772.93,7384.28,4906.05,2478.23
512640,20282,1,0.1,2725.13,2452.62,1766.57,686.05
512641,20338,1,0.1,7496.42,6746.78,6166.67,580.11
512642,20470,2,0.0,12066.57,24133.14,15000.04,9133.1
512643,20138,1,0.15,8474.16,7203.04,7239.99,-36.95
512644,20250,1,0.05,6741.45,6404.38,5442.15,962.23
512644,20297,1,0.1,4912.42,4421.18,4147.8,273.38
512645,20168,1,0.05,10051.35,9548.78,6550.49,2998.29
512645,20289,2,0.1,8415.97,15148.75,11816.36,3332.39
512645,20339,2,0.05,5949.67,11304.37,9722.4,1581.97
512646,20357,2,0.2,2680.36,4288.58,4138.84,149.74
512646,20497,1,0.05,5277.28,5013.42,3375.66,1637.76
512646,20061,1,0.15,4394.73,3735.52,3037.05,698.47
512647,20146,3,0.0,8552.57,25657.71,21232.71,4425.0
512647,20011,2,0.0,4470.01,8940.02,6424.82,2515.2
512647,20489,1,0.0,10079.59,10079.59,7623.39,2456.2
512648,20344,2,0.05,5622.86,10683.43,7924.86,2758.57
512648,20413,1,0.05,4360.15,4142.14,3447.91,694.23
512648,20217,1,0.0,5914.95,5914.95,4630.58,1284.37
512649,20282,1,0.2,2725.13,2180.1,1766.57,413.53
512650,20162,1,0.0,5243.9,5243.9,4016.22,1227.68
512651,20428,2,0.0,5673.89,11347.78,7868.6,3479.18
512651,20296,1,0.15,7035.7,5980.34,5614.2,366.14
512652,20352,1,0.15,8874.81,7543.59,6832.33,711.26
512652,20150,1,0.05,4858.67,4615.74,4216.33,399.41
512653,20108,2,0.0,4452.38,8904.76,7739.96,1164.8
512653,20080,1,0.15,4061.63,3452.39,2626.24,826.15
512654,20455,1,0.05,5593.7,5314.02,3416.78,1897.24
512654,20231,2,0.05,5793.34,11007.35,9990.38,1016.97
512655,20112,2,0.15,7490.05,12733.08,11776.16,956.92
512655,20320,1,0.1,8726.85,7854.17,6060.9,1793.27
512655,20474,1,0.0,4731.7,4731.7,3184.36,1547.34
512656,20016,2,0.1,3813.98,6865.16,6530.7,334.46
512656,20161,3,0.1,5155.22,13919.09,11445.12,2473.97
512656,20019,1,0.05,2345.81,2228.52,1865.43,363.09
512657,20405,1,0.15,2708.44,2302.17,1641.69,660.48
512657,20403,1,0.1,7319.2,6587.28,5130.79,1456.49
512658,20136,1,0.1,8213.61,7392.25,5190.12,2202.13
512659,20355,4,0.15,10989.85,37365.49,28889.36,8476.13
512659,20429,1,0.05,3227.73,3066.34,2079.78,986.56
512659,20317,1,0.05,8124.11,7717.9,5154.12,2563.78
512660,20069,1,0.0,3372.71,3372.71,2230.68,1142.03
512661,20249,3,0.1,11599.44,31318.49,21249.27,10069.22
512661,20382,1,0.15,4044.4,3437.74,3436.13,1.61
512661,20311,2,0.05,8984.91,17071.33,12166.66,4904.67
512662,20026,1,0.0,1107.1,1107.1,948.16,158.94
512662,20403,3,0.05,7319.2,20859.72,15392.37,5467.35
512663,20081,1,0.1,1336.39,1202.75,862.62,340.13
512663,20391,2,0.15,664.5,1129.65,911.48,218.17
512664,20078,2,0.05,8513.86,16176.33,14472.66,1703.67
512665,20068,2,0.15,1322.15,2247.66,2001.48,246.18
512665,20142,1,0.05,5524.75,5248.51,3931.52,1316.99
512666,20172,2,0.05,11845.69,22506.81,15650.88,6855.93
512666,20033,1,0.0,6590.81,6590.81,5139.77,1451.04
512666,20186,1,0.1,6187.94,5569.15,4103.43,1465.72
512667,20059,1,0.1,3852.44,3467.2,2371.66,1095.54
512667,20354,1,0.0,210.13,210.13,151.53,58.6
512668,20379,1,0.05,3333.15,3166.49,2473.54,692.95
512668,20070,1,0.2,754.25,603.4,663.89,-60.49
